,id_point,building_id,name_point,description,units,tagged_units,equip_id,equip_type_abbr,equip_type_name,tags
389,307951,438,Hotel AHU-20N-8_Preheat Coil Leaving Air Temperature,,F,f,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
390,307952,438,Hotel AHU-20N-8_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
391,307953,438,Hotel AHU-20N-8_Status,,?,?,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
392,307954,438,Hotel AHU-20N-8_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
393,307955,438,Hotel AHU-20N-8_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
394,307956,438,Hotel AHU-20N-8_Supply Air Temperature,,F,f,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
395,307946,438,Hotel AHU-20N-8_Final Filter Pressure Status,,On/Off,on/off,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
396,307957,438,Hotel AHU-20N-8_Supply Air Temperature Setpoint,,F,f,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
397,307958,438,Hotel AHU-20N-8_Supply Fan Start/Stop Command,,On/Off,on/off,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
398,307947,438,Hotel AHU-20N-8_Heating Coil Valve Command,,%,%,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
399,307948,438,Hotel AHU-20N-8_High Static Pressure Shutdown Alarm,,On/Off,on/off,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
400,307949,438,Hotel AHU-20N-8_Low Temperature Detector,,On/Off,on/off,28585,AHU,Air Handling Unit,"['ahu', 'hvac']"
401,307965,438,South Residential AHU-23S-1_Low Temperature Detector,,On/Off,on/off,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
402,307960,438,South Residential AHU-23S-1_Cooling Coil Valve Command,,%,%,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
403,307973,438,South Residential AHU-23S-1_Supply Fan Start/Stop Command,,On/Off,on/off,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
404,307972,438,South Residential AHU-23S-1_Supply Air Temperature Setpoint,,F,f,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
405,307971,438,South Residential AHU-23S-1_Supply Air Temperature,,F,f,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
406,307970,438,South Residential AHU-23S-1_Supply Air Relative Humidity,,%,%,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
407,307969,438,South Residential AHU-23S-1_Status,,?,?,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
408,307968,438,South Residential AHU-23S-1_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
409,307967,438,South Residential AHU-23S-1_Preheat Coil Leaving Air Temperature,,F,f,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
410,307966,438,South Residential AHU-23S-1_Occupied Mode,,Occ,occ,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
411,307964,438,South Residential AHU-23S-1_High Static Pressure Shutdown Alarm,,On/Off,on/off,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
412,307961,438,South Residential AHU-23S-1_Face & Bypass Damper Command,,%,%,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
413,307963,438,South Residential AHU-23S-1_Heating Coil Valve Command,,%,%,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
414,307962,438,South Residential AHU-23S-1_Final Filter Pressure Status,,On/Off,on/off,28586,AHU,Air Handling Unit,"['ahu', 'hvac']"
415,307978,438,South Residential AHU-23S-2_High Static Pressure Shutdown Alarm,,On/Off,on/off,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
416,307990,438,South Residential AHU-23S-2_Supply Air Temperature Setpoint,,F,f,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
417,307989,438,South Residential AHU-23S-2_Supply Air Temperature,,F,f,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
418,307988,438,South Residential AHU-23S-2_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
419,307987,438,South Residential AHU-23S-2_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
420,307986,438,South Residential AHU-23S-2_Status,,?,?,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
421,307985,438,South Residential AHU-23S-2_Return Air Temperature,,F,f,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
422,307982,438,South Residential AHU-23S-2_Outdoor Air Damper Command,,%,%,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
423,307984,438,South Residential AHU-23S-2_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
424,307983,438,South Residential AHU-23S-2_Preheat Coil Leaving Air Temperature,,F,f,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
425,307980,438,South Residential AHU-23S-2_Mixed Air Temperature,,F,f,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
426,307974,438,South Residential AHU-23S-2_Cooling Coil Valve Command,,%,%,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
427,307975,438,South Residential AHU-23S-2_Face & Bypass Damper Command,,%,%,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
428,307981,438,South Residential AHU-23S-2_Occupied Mode,,Occ,occ,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
429,307979,438,South Residential AHU-23S-2_Low Temperature Detector,,On/Off,on/off,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
430,307977,438,South Residential AHU-23S-2_Heating Coil Valve Command,,%,%,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
431,307976,438,South Residential AHU-23S-2_Final Filter Pressure Status,,On/Off,on/off,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
432,307992,438,South Residential AHU-23S-2_Supply Fan VFD Speed Command,,%,%,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
433,307991,438,South Residential AHU-23S-2_Supply Fan Start/Stop Command,,On/Off,on/off,28587,AHU,Air Handling Unit,"['ahu', 'hvac']"
434,307996,438,South Residential AHU-23S-3_Supply Air Temperature Setpoint,,F,f,28588,AHU,Air Handling Unit,"['ahu', 'hvac']"
435,307993,438,South Residential AHU-23S-3_Cooling Coil Valve Command,,%,%,28588,AHU,Air Handling Unit,"['ahu', 'hvac']"
436,307994,438,South Residential AHU-23S-3_Occupied Mode,,Occ,occ,28588,AHU,Air Handling Unit,"['ahu', 'hvac']"
437,307997,438,South Residential AHU-23S-3_Supply Fan Start/Stop Command,,On/Off,on/off,28588,AHU,Air Handling Unit,"['ahu', 'hvac']"
438,307995,438,South Residential AHU-23S-3_Supply Air Temperature,,F,f,28588,AHU,Air Handling Unit,"['ahu', 'hvac']"
439,308001,438,South Residential AHU-24S-1_Supply Air Temperature Setpoint,,F,f,28589,AHU,Air Handling Unit,"['ahu', 'hvac']"
440,307998,438,South Residential AHU-24S-1_Cooling Coil Valve Command,,%,%,28589,AHU,Air Handling Unit,"['ahu', 'hvac']"
441,308729,438,South Residential AHU-24S-1_Supply Fan Start/Stop Command,,On/Off,on/off,28589,AHU,Air Handling Unit,"['ahu', 'hvac']"
442,307999,438,South Residential AHU-24S-1_Occupied Mode,,Occ,occ,28589,AHU,Air Handling Unit,"['ahu', 'hvac']"
443,308000,438,South Residential AHU-24S-1_Supply Air Temperature,,F,f,28589,AHU,Air Handling Unit,"['ahu', 'hvac']"
444,308003,438,South Residential AHU-24S-2_Occupied Mode,,Occ,occ,28590,AHU,Air Handling Unit,"['ahu', 'hvac']"
445,308002,438,South Residential AHU-24S-2_Cooling Coil Valve Command,,%,%,28590,AHU,Air Handling Unit,"['ahu', 'hvac']"
446,308006,438,South Residential AHU-24S-2_Supply Fan Start/Stop Command,,On/Off,on/off,28590,AHU,Air Handling Unit,"['ahu', 'hvac']"
447,308005,438,South Residential AHU-24S-2_Supply Air Temperature Setpoint,,F,f,28590,AHU,Air Handling Unit,"['ahu', 'hvac']"
448,308004,438,South Residential AHU-24S-2_Supply Air Temperature,,F,f,28590,AHU,Air Handling Unit,"['ahu', 'hvac']"
449,308017,438,Base Building AHU-38N-1_Supply Fan Start/Stop Command,,On/Off,on/off,28591,AHU,Air Handling Unit,"['ahu', 'hvac']"
450,308013,438,Base Building AHU-38N-1_Final Filter Pressure Status,,On/Off,on/off,28591,AHU,Air Handling Unit,"['ahu', 'hvac']"
451,308012,438,Base Building AHU-38N-1_Cooling Coil Valve Command,,%,%,28591,AHU,Air Handling Unit,"['ahu', 'hvac']"
452,308014,438,Base Building AHU-38N-1_Occupied Mode,,Occ,occ,28591,AHU,Air Handling Unit,"['ahu', 'hvac']"
453,308016,438,Base Building AHU-38N-1_Supply Air Temperature Setpoint,,F,f,28591,AHU,Air Handling Unit,"['ahu', 'hvac']"
454,308015,438,Base Building AHU-38N-1_Supply Air Temperature,,F,f,28591,AHU,Air Handling Unit,"['ahu', 'hvac']"
455,308021,438,Retail AHU-3C-1_High Static Pressure Shutdown Alarm,,On/Off,on/off,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
456,308029,438,Retail AHU-3C-1_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
457,308028,438,Retail AHU-3C-1_Status,,?,?,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
458,308027,438,Retail AHU-3C-1_Return Air Temperature,,F,f,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
459,308026,438,Retail AHU-3C-1_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
460,308025,438,Retail AHU-3C-1_Preheat Coil Leaving Air Temperature,,F,f,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
461,308022,438,Retail AHU-3C-1_Low Temperature Detector,,On/Off,on/off,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
462,308023,438,Retail AHU-3C-1_Mixed Air Temperature,,F,f,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
463,308024,438,Retail AHU-3C-1_Occupied Mode,,Occ,occ,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
464,308030,438,Retail AHU-3C-1_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
465,308031,438,Retail AHU-3C-1_Supply Air Temperature,,F,f,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
466,308034,438,Retail AHU-3C-1_Supply Fan VFD Speed Command,,%,%,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
467,308033,438,Retail AHU-3C-1_Supply Fan Start/Stop Command,,On/Off,on/off,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
468,308032,438,Retail AHU-3C-1_Supply Air Temperature Setpoint,,F,f,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
469,308019,438,Retail AHU-3C-1_Final Filter Pressure Status,,On/Off,on/off,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
470,308018,438,Retail AHU-3C-1_Cooling Coil Valve Command,,%,%,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
471,308020,438,Retail AHU-3C-1_Heating Coil Valve Command,,%,%,28592,AHU,Air Handling Unit,"['ahu', 'hvac']"
472,308046,438,North Residential AHU-54N-1_Supply Air Temperature,,F,f,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
473,308040,438,North Residential AHU-54N-1_Low Temperature Detector,,On/Off,on/off,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
474,308038,438,North Residential AHU-54N-1_Heating Coil Valve Command,,%,%,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
475,308042,438,North Residential AHU-54N-1_Preheat Coil Leaving Air Temperature,,F,f,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
476,308043,438,North Residential AHU-54N-1_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
477,308035,438,North Residential AHU-54N-1_Cooling Coil Valve Command,,%,%,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
478,308048,438,North Residential AHU-54N-1_Supply Fan Start/Stop Command,,On/Off,on/off,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
479,308037,438,North Residential AHU-54N-1_Final Filter Pressure Status,,On/Off,on/off,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
480,308045,438,North Residential AHU-54N-1_Supply Air Relative Humidity,,%,%,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
481,308036,438,North Residential AHU-54N-1_Face & Bypass Damper Command,,%,%,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
482,308041,438,North Residential AHU-54N-1_Occupied Mode,,Occ,occ,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
483,308044,438,North Residential AHU-54N-1_Status,,?,?,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
484,308047,438,North Residential AHU-54N-1_Supply Air Temperature Setpoint,,F,f,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
485,308039,438,North Residential AHU-54N-1_High Static Pressure Shutdown Alarm,,On/Off,on/off,28593,AHU,Air Handling Unit,"['ahu', 'hvac']"
486,308056,438,South Residential AHU-54S-1_Preheat Coil Leaving Air Temperature,,F,f,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
487,308050,438,South Residential AHU-54S-1_Face & Bypass Damper Command,,%,%,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
488,308062,438,South Residential AHU-54S-1_Supply Fan Start/Stop Command,,On/Off,on/off,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
489,308061,438,South Residential AHU-54S-1_Supply Air Temperature Setpoint,,F,f,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
490,308057,438,South Residential AHU-54S-1_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
491,308051,438,South Residential AHU-54S-1_Final Filter Pressure Status,,On/Off,on/off,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
492,308052,438,South Residential AHU-54S-1_Heating Coil Valve Command,,%,%,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
493,308053,438,South Residential AHU-54S-1_High Static Pressure Shutdown Alarm,,On/Off,on/off,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
494,308054,438,South Residential AHU-54S-1_Low Temperature Detector,,On/Off,on/off,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
495,308049,438,South Residential AHU-54S-1_Cooling Coil Valve Command,,%,%,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
496,308055,438,South Residential AHU-54S-1_Occupied Mode,,Occ,occ,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
497,308059,438,South Residential AHU-54S-1_Supply Air Relative Humidity,,%,%,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
498,308058,438,South Residential AHU-54S-1_Status,,?,?,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
499,308060,438,South Residential AHU-54S-1_Supply Air Temperature,,F,f,28594,AHU,Air Handling Unit,"['ahu', 'hvac']"
500,308073,438,Retail AHU-6C-1_Return Air Damper Command,,%,%,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
501,308074,438,Retail AHU-6C-1_Return Air Temperature,,F,f,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
502,308075,438,Retail AHU-6C-1_Status,,?,?,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
503,308068,438,Retail AHU-6C-1_Mixed Air Temperature,,F,f,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
504,308078,438,Retail AHU-6C-1_Supply Air Temperature,,F,f,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
505,308067,438,Retail AHU-6C-1_Low Temperature Detector,,On/Off,on/off,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
506,308077,438,Retail AHU-6C-1_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
507,308079,438,Retail AHU-6C-1_Supply Air Temperature Setpoint,,F,f,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
508,308076,438,Retail AHU-6C-1_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
509,308080,438,Retail AHU-6C-1_Supply Fan Start/Stop Command,,On/Off,on/off,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
510,308070,438,Retail AHU-6C-1_Outdoor Air Damper Command,,%,%,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
511,308069,438,Retail AHU-6C-1_Occupied Mode,,Occ,occ,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
512,308066,438,Retail AHU-6C-1_High Static Pressure Shutdown Alarm,,On/Off,on/off,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
513,308065,438,Retail AHU-6C-1_Heating Coil Valve Command,,%,%,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
514,308064,438,Retail AHU-6C-1_Final Filter Pressure Status,,On/Off,on/off,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
515,308071,438,Retail AHU-6C-1_Preheat Coil Leaving Air Temperature,,F,f,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
516,308072,438,Retail AHU-6C-1_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
517,308063,438,Retail AHU-6C-1_Cooling Coil Valve Command,,%,%,28595,AHU,Air Handling Unit,"['ahu', 'hvac']"
518,308150,438,Hotel AHU-C1-1_Return Air Temperature,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
519,308166,438,HR AHU-C1-01_Occupied Mode,,Occ,occ,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
520,308151,438,Hotel AHU-C1-1_Status,,?,?,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
521,308163,438,HR AHU-C1-01_Low Temperature Detector,,On/Off,on/off,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
522,308162,438,HR AHU-C1-01_High Static Pressure Shutdown Alarm,,On/Off,on/off,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
523,308161,438,HR AHU-C1-01_Heating Coil Valve Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
524,308160,438,HR AHU-C1-01_Final Filter Pressure Status,,On/Off,on/off,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
525,308159,438,HR AHU-C1-01_Face & Bypass Damper Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
526,308158,438,HR AHU-C1-01_Cooling Coil Valve Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
527,308165,438,HR AHU-C1-01_Mixing Box Dampers Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
528,308167,438,HR AHU-C1-01_Preheat Coil Leaving Air Temperature,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
529,308149,438,Hotel AHU-C1-1_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
530,308148,438,Hotel AHU-C1-1_Preheat Coil Leaving Air Temperature,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
531,308139,438,Hotel AHU-C1-1_Cooling Coil Valve Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
532,308147,438,Hotel AHU-C1-1_Occupied Mode,,Occ,occ,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
533,308146,438,Hotel AHU-C1-1_Mixing Box Dampers Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
534,308168,438,HR AHU-C1-01_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
535,308176,438,HR AHU-C1-01_Supply Fan VFD Speed Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
536,308175,438,HR AHU-C1-01_Supply Fan Start/Stop Command,,On/Off,on/off,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
537,308173,438,HR AHU-C1-01_Supply Air Temperature,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
538,308174,438,HR AHU-C1-01_Supply Air Temperature Setpoint,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
539,308172,438,HR AHU-C1-01_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
540,308145,438,Hotel AHU-C1-1_Mixed Air Temperature,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
541,308171,438,HR AHU-C1-01_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
542,308170,438,HR AHU-C1-01_Status,,?,?,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
543,308169,438,HR AHU-C1-01_Return Air Temperature,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
544,308144,438,Hotel AHU-C1-1_Low Temperature Detector,,On/Off,on/off,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
545,308143,438,Hotel AHU-C1-1_High Static Pressure Shutdown Alarm,,On/Off,on/off,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
546,308152,438,Hotel AHU-C1-1_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
547,308153,438,Hotel AHU-C1-1_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
548,308157,438,Hotel AHU-C1-1_Supply Fan VFD Speed Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
549,308154,438,Hotel AHU-C1-1_Supply Air Temperature,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
550,308155,438,Hotel AHU-C1-1_Supply Air Temperature Setpoint,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
551,308156,438,Hotel AHU-C1-1_Supply Fan Start/Stop Command,,On/Off,on/off,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
552,308142,438,Hotel AHU-C1-1_Heating Coil Valve Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
553,308141,438,Hotel AHU-C1-1_Final Filter Pressure Status,,On/Off,on/off,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
554,308140,438,Hotel AHU-C1-1_Face & Bypass Damper Command,,%,%,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
555,308164,438,HR AHU-C1-01_Mixed Air Temperature,,F,f,28596,AHU,Air Handling Unit,"['ahu', 'hvac']"
556,308086,438,Retail AHU-C1-10_Mixed Air Temperature,,F,f,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
557,308091,438,Retail AHU-C1-10_Return Air Temperature,,F,f,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
558,308098,438,Retail AHU-C1-10_Supply Fan VFD Speed Command,,%,%,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
559,308092,438,Retail AHU-C1-10_Status,,?,?,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
560,308093,438,Retail AHU-C1-10_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
561,308094,438,Retail AHU-C1-10_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
562,308095,438,Retail AHU-C1-10_Supply Air Temperature,,F,f,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
563,308096,438,Retail AHU-C1-10_Supply Air Temperature Setpoint,,F,f,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
564,308097,438,Retail AHU-C1-10_Supply Fan Start/Stop Command,,On/Off,on/off,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
565,308090,438,Retail AHU-C1-10_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
566,308081,438,Retail AHU-C1-10_Cooling Coil Valve Command,,%,%,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
567,308082,438,Retail AHU-C1-10_Final Filter Pressure Status,,On/Off,on/off,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
568,308083,438,Retail AHU-C1-10_Heating Coil Valve Command,,%,%,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
569,308084,438,Retail AHU-C1-10_High Static Pressure Shutdown Alarm,,On/Off,on/off,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
570,308087,438,Retail AHU-C1-10_Mixing Box Dampers Command,,%,%,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
571,308088,438,Retail AHU-C1-10_Occupied Mode,,Occ,occ,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
572,308085,438,Retail AHU-C1-10_Low Temperature Detector,,On/Off,on/off,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
573,308089,438,Retail AHU-C1-10_Preheat Coil Leaving Air Temperature,,F,f,28597,AHU,Air Handling Unit,"['ahu', 'hvac']"
574,308100,438,Retail AHU-C1-11_Final Filter Pressure Status,,On/Off,on/off,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
575,308101,438,Retail AHU-C1-11_Heating Coil Valve Command,,%,%,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
576,308102,438,Retail AHU-C1-11_High Static Pressure Shutdown Alarm,,On/Off,on/off,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
577,308108,438,Retail AHU-C1-11_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
578,308107,438,Retail AHU-C1-11_Preheat Coil Leaving Air Temperature,,F,f,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
579,308106,438,Retail AHU-C1-11_Occupied Mode,,Occ,occ,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
580,308105,438,Retail AHU-C1-11_Mixing Box Dampers Command,,%,%,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
581,308104,438,Retail AHU-C1-11_Mixed Air Temperature,,F,f,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
582,308103,438,Retail AHU-C1-11_Low Temperature Detector,,On/Off,on/off,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
583,308111,438,Retail AHU-C1-11_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
584,308114,438,Retail AHU-C1-11_Supply Air Temperature Setpoint,,F,f,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
585,308113,438,Retail AHU-C1-11_Supply Air Temperature,,F,f,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
586,308112,438,Retail AHU-C1-11_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
587,308110,438,Retail AHU-C1-11_Status,,?,?,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
588,308109,438,Retail AHU-C1-11_Return Air Temperature,,F,f,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
